time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-16.517234545344365,7.951053061596553,18.891532382676278,0.1666768314810705,0.7919981969896863,0.0,-13.440884770848047,4.511528560649036,-0.2055444948277297,-0.16603139839715567,0.20435248429539024,0.0,480.48327932163517,479.750086947757,481.64231171663596,480.6262381304619
3.900000000000003,-17.335134780695466,8.22200570407551,18.86809398097265,0.15828220488551725,0.8046545388325983,0.0,-13.823292091674636,4.519417893269858,-0.5781641023158002,-0.15346609658709903,0.210141538766445,0.0,445.6596418322036,446.1744342411914,444.9548408987545,445.95796736630496
3.960000000000003,-18.176019538891435,8.493250793031581,18.821669331042067,0.1491487593732188,0.8205534588455823,0.0,-14.206897185894984,4.521266334047038,-0.9721306102012666,-0.15788968787354696,0.22884720409523973,0.0,443.3668675328968,444.94803271098,443.8590288019985,443.4729271803768
4.020000000000002,-19.039313515390152,8.764341897543003,18.75034161106317,0.1396754828404081,0.8351517831155384,0.0,-14.57050915648356,4.51440759743298,-1.4080754370402704,-0.1578844670271145,0.2379190157414583,0.0,432.9380252227104,433.75600574769,432.7465157124225,432.7225883761154
4.080000000000001,-19.92430679759185,9.03484569342397,18.652039679218582,0.13036207279324952,0.8503774056447266,0.0,-14.930207379779286,4.501756489284416,-1.8714201310432357,-0.16362442106835845,0.24746452842160363,0.0,427.96405327746857,428.8366032103137,429.07886275706585,428.56575442271725
4.14,-20.831482893516778,9.30451459080393,18.525721747139393,0.12461823777129943,0.8663910551003058,0.0,-15.30962414905096,4.486627971006585,-2.342371286933077,-0.186967786272364,0.2581513368189178,0.0,434.4213442285996,435.3816495537622,435.4066283302773,433.41923426073447
4.199999999999998,-21.765828398947644,9.5735997483875,18.374069241031027,0.11394985848457218,0.8821807139894835,0.0,-15.834945427842573,4.481922711823228,-2.7174872153723353,-0.1963791468950502,0.2630743981950661,0.0,491.54052998444473,491.9661609086837,490.97498633102265,490.24445782255293
4.259999999999997,-22.72856339738221,9.84193513055751,18.196433648153675,0.10263025052585117,0.8979949343365874,0.0,-16.256698836761036,4.4619796736255015,-3.207635437216975,-0.2051316533851883,0.2641120357879179,0.0,452.0033301056933,452.15560388565376,451.94188238942894,451.1972852430262
4.319999999999996,-23.71838427362471,10.109096156245299,17.989910665662048,0.1041382372286197,0.9278482878303702,0.0,-16.735209884861693,4.4427051253414085,-3.6826359749166664,-0.1655978702025915,0.2218952731200157,0.0,475.516370958657,472.32842053051775,473.69989987304467,476.69850650148777
4.379999999999995,-24.733384095552907,10.374725296186815,17.751350187747303,0.0948071373009638,0.9419096559379536,0.0,-17.099035442392008,4.411240938909325,-4.273045943290869,-0.175402215015218,0.2111459339113579,0.0,434.10249174836713,433.2475074039532,434.1635091092541,433.31154061725255
